Student_ID,Name,Age,City,Electronics,Programming,Database,Data Science,Mathematics,DSA
STU00418,Ananya Aarav,22,Hyderabad,20,23,21,65,49,49
STU00419,Riya Meera,21,Mumbai,35,75,95,63,10,60
STU00420,Neha Neha,20,Hyderabad,57,51,28,79,72,67
STU00421,Neha Vikram,18,Hyderabad,93,9,44,78,93,67
STU00422,Vikram Vikram,18,Bangalore,8,42,15,32,84,80
STU00423,Kabir Ishaan,18,Kolkata,68,64,43,25,21,58
STU00424,Ishaan Riya,19,Delhi,0,73,89,1,22,85
STU00425,Ananya Vikram,22,Delhi,55,10,55,14,19,86
STU00426,Neha Ananya,22,Chennai,2,59,82,54,36,94
STU00427,Vikram Neha,22,Bangalore,16,79,2,49,51,37
STU00428,Kabir Riya,22,Bangalore,82,65,17,42,18,34
STU00429,Meera Meera,20,Delhi,10,15,8,45,16,36
STU00430,Ananya Vikram,22,Hyderabad,42,7,11,84,21,55
STU00431,Ishaan Ishaan,21,Delhi,60,62,35,34,61,53
STU00432,Aarav Neha,21,Hyderabad,34,100,77,79,90,72
STU00433,Aarav Kabir,19,Delhi,2,85,60,36,91,79
STU00434,Neha Aarav,18,Bangalore,50,54,67,80,99,80
STU00435,Kabir Neha,22,Mumbai,46,22,52,100,98,14
STU00436,Vikram Vikram,21,Mumbai,34,21,14,14,59,83
STU00437,Kabir Riya,20,Kolkata,74,98,74,6,10,4
STU00438,Aarav Meera,19,Bangalore,47,11,90,72,69,16
STU00439,Aarav Meera,21,Delhi,52,80,97,5,75,16
STU00440,Aarav Neha,19,Delhi,29,52,20,47,93,45
STU00441,Neha Meera,18,Chennai,71,95,86,35,15,22
STU00442,Vikram Aarav,21,Hyderabad,79,41,43,28,33,16
STU00443,Meera Ishaan,21,Bangalore,8,97,98,83,13,2
STU00444,Neha Vikram,19,Kolkata,44,17,47,82,9,34
STU00445,Ishaan Aarav,19,Kolkata,75,43,32,10,64,100
STU00446,Kabir Kabir,19,Bangalore,82,80,35,27,81,82
STU00447,Ishaan Meera,22,Hyderabad,84,78,80,0,82,12
STU00448,Kabir Riya,20,Chennai,97,53,4,16,92,90
STU00449,Ishaan Meera,21,Kolkata,86,93,73,44,64,66
STU00450,Aarav Vikram,20,Kolkata,76,50,88,77,96,39
STU00451,Neha Aarav,19,Delhi,3,47,21,80,40,66
STU00452,Ananya Ananya,22,Hyderabad,82,22,20,98,16,34
STU00453,Neha Ishaan,19,Hyderabad,82,36,68,63,25,88
STU00454,Kabir Meera,18,Kolkata,40,91,91,84,88,45
STU00455,Riya Ananya,18,Delhi,64,56,65,91,44,15
STU00456,Ishaan Kabir,18,Bangalore,19,3,21,65,12,91
STU00457,Neha Vikram,18,Bangalore,58,69,14,70,30,27
STU00458,Ananya Aarav,22,Delhi,88,97,60,90,43,93
STU00459,Kabir Neha,20,Mumbai,29,26,20,43,32,83
STU00460,Vikram Ananya,22,Mumbai,81,40,86,92,29,84
STU00461,Neha Aarav,20,Delhi,64,10,69,83,12,0
STU00462,Riya Vikram,21,Kolkata,80,67,28,53,4,76
STU00463,Vikram Vikram,18,Hyderabad,18,99,98,68,96,35
STU00464,Ananya Kabir,22,Hyderabad,40,10,48,24,47,29
STU00465,Vikram Meera,22,Bangalore,17,93,4,25,42,9
STU00466,Vikram Meera,22,Delhi,53,41,37,18,79,83
STU00467,Ishaan Meera,22,Hyderabad,70,81,5,23,41,74
STU00468,Meera Meera,22,Chennai,72,35,72,77,31,60
STU00469,Kabir Kabir,21,Chennai,51,56,3,72,30,21
STU00470,Neha Kabir,20,Chennai,94,51,17,48,44,96
STU00471,Vikram Aarav,21,Mumbai,18,50,97,2,7,12
STU00472,Neha Vikram,19,Bangalore,3,33,57,37,26,78
STU00473,Meera Riya,19,Hyderabad,89,78,64,57,55,46
STU00474,Ananya Neha,22,Hyderabad,4,32,13,87,94,11
STU00475,Kabir Aarav,21,Hyderabad,88,12,49,88,100,44
STU00476,Neha Riya,20,Chennai,98,66,57,29,50,73
STU00477,Kabir Meera,21,Kolkata,65,84,87,12,100,55
STU00478,Kabir Meera,21,Mumbai,60,69,71,88,54,72
STU00479,Ishaan Neha,20,Kolkata,28,89,17,40,67,51
STU00480,Ananya Neha,19,Bangalore,60,22,42,45,34,95
STU00481,Meera Neha,19,Hyderabad,57,36,92,69,69,41
STU00482,Aarav Ishaan,18,Bangalore,44,76,84,4,91,16
STU00483,Ishaan Kabir,21,Bangalore,5,81,9,15,74,87
STU00484,Aarav Neha,18,Kolkata,74,85,44,59,53,4
STU00485,Aarav Neha,22,Bangalore,47,16,65,10,15,66
STU00486,Aarav Ishaan,21,Chennai,69,41,10,69,99,28
STU00487,Riya Vikram,21,Bangalore,63,65,10,2,46,32
STU00488,Vikram Ishaan,21,Chennai,82,51,95,14,18,32
STU00489,Kabir Aarav,20,Kolkata,14,80,66,79,19,74
STU00490,Kabir Aarav,18,Bangalore,89,45,35,7,14,28
STU00491,Riya Ananya,18,Mumbai,38,4,83,81,63,11
STU00492,Kabir Kabir,19,Kolkata,95,5,42,84,19,14
STU00493,Aarav Riya,22,Bangalore,80,77,51,69,46,55
STU00494,Kabir Riya,18,Bangalore,13,43,70,59,21,86
STU00495,Vikram Vikram,22,Hyderabad,57,6,66,76,90,87
STU00496,Vikram Riya,21,Chennai,22,58,20,89,77,42
STU00497,Meera Kabir,18,Chennai,80,62,10,35,18,38
STU00498,Vikram Riya,21,Mumbai,36,3,83,21,64,25
STU00499,Kabir Ananya,22,Chennai,47,28,62,40,18,5
STU00500,Ananya Aarav,22,Hyderabad,98,33,80,1,42,23
STU00501,Kabir Neha,19,Chennai,94,54,14,55,51,42
STU00502,Ishaan Neha,22,Mumbai,65,28,43,15,80,56
STU00503,Riya Ananya,18,Hyderabad,27,94,45,84,82,24
STU00504,Riya Kabir,18,Bangalore,46,77,15,23,72,55
STU00505,Kabir Meera,22,Bangalore,18,31,63,80,33,53
STU00506,Neha Kabir,18,Kolkata,67,99,33,94,72,39
STU00507,Ishaan Meera,18,Mumbai,61,25,53,75,59,79
STU00508,Ishaan Kabir,20,Chennai,34,30,16,36,22,79
STU00509,Aarav Riya,19,Chennai,5,82,44,88,21,99
STU00510,Vikram Kabir,18,Mumbai,90,32,74,53,89,65
STU00511,Aarav Ishaan,20,Kolkata,85,75,91,90,77,90
STU00512,Aarav Kabir,21,Delhi,18,2,2,56,15,32
STU00513,Aarav Aarav,22,Hyderabad,49,24,61,71,75,30
STU00514,Riya Ishaan,18,Chennai,79,52,91,20,37,51
STU00515,Neha Riya,21,Delhi,71,46,65,57,75,54
STU00516,Ananya Aarav,20,Kolkata,87,22,60,20,13,10
STU00517,Meera Neha,19,Delhi,25,93,78,43,11,77
STU00518,Meera Meera,21,Hyderabad,4,14,61,25,76,15
STU00519,Riya Neha,20,Bangalore,87,72,55,44,31,93
STU00520,Kabir Riya,19,Chennai,67,40,34,98,45,6
STU00521,Kabir Aarav,18,Chennai,65,99,0,71,14,61
STU00522,Riya Kabir,20,Bangalore,55,55,55,55,37,33
STU00523,Meera Aarav,20,Delhi,100,14,48,20,26,29
STU00524,Vikram Meera,22,Mumbai,59,39,60,37,34,78
STU00525,Meera Vikram,19,Kolkata,90,37,62,73,67,57
STU00526,Meera Meera,21,Bangalore,96,72,97,77,37,60
STU00527,Meera Meera,22,Kolkata,9,13,23,30,46,58
STU00528,Neha Ishaan,21,Kolkata,18,26,7,59,4,2
STU00529,Ananya Riya,20,Delhi,71,21,25,50,66,27
STU00530,Neha Kabir,21,Mumbai,38,82,86,17,80,73
STU00531,Vikram Ananya,20,Hyderabad,24,90,45,64,39,63
STU00532,Kabir Aarav,19,Bangalore,14,48,82,7,9,61
STU00533,Ishaan Meera,18,Delhi,37,52,21,88,89,98
STU00534,Kabir Meera,20,Kolkata,76,68,41,76,67,11
STU00535,Riya Kabir,18,Kolkata,38,95,84,2,81,53
STU00536,Kabir Kabir,22,Bangalore,7,44,7,24,79,31
STU00537,Ananya Ishaan,18,Mumbai,68,81,86,85,48,12
STU00538,Vikram Aarav,22,Hyderabad,5,61,78,37,2,50
STU00539,Kabir Ananya,20,Bangalore,17,69,71,35,16,33
STU00540,Ananya Kabir,20,Hyderabad,18,84,29,86,37,22
STU00541,Meera Vikram,20,Bangalore,85,99,52,75,84,77
STU00542,Ishaan Neha,21,Hyderabad,88,57,50,33,15,0
STU00543,Vikram Riya,22,Delhi,7,49,47,51,52,10
STU00544,Vikram Ishaan,19,Mumbai,50,44,0,97,67,43
STU00545,Riya Meera,22,Hyderabad,53,92,9,26,67,75
STU00546,Aarav Ananya,20,Delhi,11,7,34,21,85,48
STU00547,Riya Kabir,22,Hyderabad,24,81,65,69,2,32
STU00548,Ananya Neha,20,Bangalore,1,58,60,77,0,28
STU00549,Neha Vikram,21,Bangalore,16,66,54,22,8,17
STU00550,Ishaan Ananya,22,Chennai,20,61,96,6,22,60
STU00551,Aarav Riya,20,Mumbai,14,58,42,53,38,69
STU00552,Ishaan Meera,20,Mumbai,60,58,9,19,64,19
STU00553,Kabir Riya,19,Delhi,85,22,30,38,19,70
STU00554,Ananya Neha,22,Kolkata,27,87,82,96,34,92
STU00555,Aarav Aarav,21,Delhi,26,61,90,20,32,75
STU00556,Ishaan Aarav,22,Hyderabad,47,52,24,95,38,58
STU00557,Meera Kabir,19,Hyderabad,27,37,59,83,27,26
STU00558,Riya Vikram,18,Hyderabad,56,32,13,65,100,6
STU00559,Riya Aarav,22,Bangalore,43,24,77,8,37,98
STU00560,Meera Riya,21,Delhi,43,86,61,89,23,89
STU00561,Vikram Riya,18,Hyderabad,41,12,0,62,91,51
STU00562,Aarav Aarav,20,Hyderabad,26,48,68,29,36,99
STU00563,Kabir Ishaan,18,Hyderabad,64,67,82,60,16,95
STU00564,Kabir Ishaan,19,Mumbai,2,97,16,60,31,4
STU00565,Riya Vikram,21,Mumbai,54,81,53,10,15,36
STU00566,Aarav Ishaan,19,Mumbai,57,31,33,10,19,79
STU00567,Ananya Meera,20,Bangalore,30,4,86,52,30,14
STU00568,Neha Vikram,21,Bangalore,60,34,73,85,7,45
STU00569,Aarav Kabir,21,Chennai,18,57,45,13,41,51
STU00570,Ananya Kabir,22,Bangalore,56,63,72,42,67,94
STU00571,Vikram Riya,18,Kolkata,2,56,24,100,8,8
STU00572,Ishaan Aarav,19,Mumbai,51,26,56,60,79,76
STU00573,Ananya Vikram,22,Hyderabad,82,68,52,10,28,52
STU00574,Riya Ishaan,20,Bangalore,47,9,4,1,88,31
STU00575,Ishaan Riya,22,Kolkata,85,23,54,91,59,78
STU00576,Vikram Meera,20,Delhi,97,38,56,26,49,63
STU00577,Aarav Vikram,21,Hyderabad,4,57,35,89,22,45
STU00578,Ananya Meera,22,Delhi,54,29,92,29,67,39
STU00579,Neha Meera,22,Hyderabad,54,21,76,41,100,26
STU00580,Aarav Kabir,21,Chennai,40,1,4,95,48,67
STU00581,Ananya Ananya,20,Mumbai,47,98,8,75,96,94
STU00582,Kabir Ishaan,20,Hyderabad,69,80,69,66,61,37
STU00583,Aarav Meera,21,Chennai,78,74,46,53,27,22
STU00584,Ananya Aarav,18,Chennai,99,79,83,45,22,81
STU00585,Ananya Ishaan,22,Mumbai,6,100,82,57,93,100
STU00586,Vikram Neha,18,Hyderabad,14,7,10,52,22,39
STU00587,Neha Riya,20,Delhi,27,24,62,17,63,73
STU00588,Riya Kabir,19,Hyderabad,90,13,93,94,45,50
STU00589,Ishaan Aarav,19,Chennai,12,67,51,89,31,1
STU00590,Neha Neha,21,Delhi,90,90,19,79,99,8
STU00591,Aarav Neha,18,Delhi,27,65,6,15,95,87
STU00592,Vikram Kabir,22,Chennai,2,37,49,31,22,61
STU00593,Neha Riya,21,Chennai,93,46,31,51,36,98
STU00594,Kabir Kabir,19,Mumbai,38,34,60,92,67,86
STU00595,Neha Neha,22,Kolkata,79,45,33,34,46,21
STU00596,Neha Kabir,19,Delhi,18,52,7,28,82,96
STU00597,Aarav Ishaan,19,Hyderabad,56,26,2,71,47,10
STU00598,Riya Ananya,18,Mumbai,83,16,75,98,29,72
STU00599,Aarav Neha,18,Hyderabad,80,40,55,46,49,61
STU00600,Kabir Ishaan,22,Bangalore,42,81,58,70,88,7
STU00601,Ananya Neha,20,Mumbai,39,34,0,47,95,8
STU00602,Neha Riya,19,Hyderabad,49,7,84,5,50,48
STU00603,Neha Vikram,19,Bangalore,77,42,62,18,41,95
STU00604,Ishaan Vikram,21,Bangalore,36,25,12,51,13,98
STU00605,Ishaan Riya,22,Hyderabad,7,12,89,28,34,86
STU00606,Meera Riya,19,Chennai,95,93,98,35,60,26
STU00607,Kabir Kabir,21,Delhi,67,56,83,100,0,49
STU00608,Ananya Neha,20,Delhi,1,48,96,30,92,40
STU00609,Ananya Neha,21,Kolkata,59,12,93,82,7,10
STU00610,Neha Ananya,22,Bangalore,18,32,11,97,8,97
STU00611,Kabir Kabir,20,Bangalore,5,21,33,97,62,32
STU00612,Meera Kabir,20,Kolkata,69,41,22,80,17,97
STU00613,Neha Ananya,20,Bangalore,11,83,14,49,97,35
STU00614,Ishaan Vikram,22,Chennai,38,45,90,81,59,81
STU00615,Ishaan Ananya,21,Kolkata,40,7,70,91,98,63
STU00616,Neha Aarav,19,Delhi,74,87,30,22,94,42
STU00617,Kabir Kabir,20,Kolkata,1,80,85,98,5,29
STU00618,Vikram Ishaan,22,Hyderabad,38,25,78,10,28,11
STU00619,Riya Aarav,18,Chennai,12,58,79,96,97,58
STU00620,Kabir Ishaan,19,Hyderabad,39,77,9,30,62,43
STU00621,Meera Aarav,19,Kolkata,2,23,60,17,95,28
STU00622,Aarav Ishaan,22,Kolkata,69,61,91,31,34,14
STU00623,Ishaan Ananya,18,Delhi,68,99,63,2,48,31
STU00624,Meera Riya,18,Kolkata,15,4,14,52,16,49
STU00625,Aarav Aarav,20,Chennai,10,76,99,70,21,24
STU00626,Ishaan Aarav,20,Mumbai,92,69,41,39,58,18
STU00627,Aarav Riya,22,Bangalore,24,45,58,38,41,51
STU00628,Aarav Meera,19,Chennai,55,19,15,84,3,79
STU00629,Neha Neha,18,Kolkata,67,46,48,32,77,89
STU00630,Ananya Aarav,18,Chennai,87,76,4,69,68,68
STU00631,Aarav Neha,18,Kolkata,33,6,11,28,66,81
STU00632,Aarav Riya,22,Hyderabad,28,70,86,56,65,17
STU00633,Riya Ishaan,20,Mumbai,57,52,54,5,47,41
STU00634,Aarav Vikram,22,Bangalore,77,82,42,73,54,16
STU00635,Kabir Aarav,22,Mumbai,5,65,13,14,85,52
STU00636,Ishaan Kabir,22,Mumbai,57,83,59,17,4,53
STU00637,Ishaan Aarav,20,Mumbai,1,44,25,82,48,91
STU00638,Vikram Ananya,21,Delhi,15,23,23,57,55,34
STU00639,Riya Ishaan,21,Delhi,47,33,40,11,16,50
STU00640,Kabir Neha,20,Mumbai,41,2,56,48,33,28
STU00641,Ananya Neha,20,Bangalore,77,14,40,9,13,21
STU00642,Kabir Meera,22,Kolkata,67,51,95,35,8,68
STU00643,Vikram Neha,22,Bangalore,54,41,51,23,36,11
STU00644,Riya Meera,21,Bangalore,57,89,36,20,6,89
STU00645,Ananya Neha,20,Delhi,5,53,30,54,48,62
STU00646,Kabir Aarav,18,Bangalore,13,36,36,7,2,4
STU00647,Vikram Meera,20,Hyderabad,7,5,72,35,59,7
STU00648,Kabir Aarav,19,Delhi,36,70,31,95,87,57
STU00649,Meera Kabir,20,Hyderabad,23,83,42,91,41,88
STU00650,Neha Ishaan,19,Bangalore,92,21,29,21,71,68
STU00651,Neha Neha,22,Delhi,17,66,80,96,65,50
STU00652,Riya Vikram,19,Kolkata,57,25,26,12,66,53
STU00653,Neha Riya,18,Delhi,27,4,29,67,46,13
STU00654,Ishaan Vikram,20,Chennai,86,29,19,85,79,55
STU00655,Meera Ishaan,22,Chennai,68,3,42,13,79,48
STU00656,Vikram Meera,21,Chennai,11,73,19,33,84,62
STU00657,Ishaan Neha,19,Kolkata,10,19,79,53,23,6
STU00658,Ananya Kabir,19,Kolkata,55,36,25,99,58,3
STU00659,Aarav Aarav,18,Delhi,67,51,85,21,27,77
STU00660,Ananya Riya,18,Bangalore,90,61,11,86,18,54
STU00661,Kabir Ishaan,22,Chennai,96,0,37,39,98,15
STU00662,Aarav Riya,21,Mumbai,81,70,12,67,54,40
STU00663,Neha Riya,18,Delhi,90,50,76,55,70,57
STU00664,Neha Ishaan,18,Kolkata,34,46,56,48,91,43
STU00665,Riya Meera,21,Mumbai,36,96,63,63,53,24
STU00666,Ishaan Riya,18,Mumbai,83,16,12,33,87,20
STU00667,Meera Vikram,19,Bangalore,6,56,38,57,69,66
STU00668,Riya Kabir,22,Bangalore,60,23,56,37,62,78
STU00669,Ishaan Vikram,18,Mumbai,52,54,10,25,6,9
STU00670,Kabir Ishaan,21,Mumbai,56,43,26,89,82,73
STU00671,Aarav Neha,18,Mumbai,0,0,93,47,99,92
STU00672,Ishaan Neha,20,Chennai,69,45,58,11,65,82
STU00673,Ananya Meera,22,Chennai,9,37,75,67,1,19
STU00674,Ananya Meera,22,Mumbai,50,35,92,8,32,44
STU00675,Ishaan Kabir,19,Kolkata,34,100,57,35,8,82
STU00676,Neha Riya,18,Delhi,86,1,74,63,66,18
STU00677,Riya Aarav,18,Kolkata,55,3,15,26,55,34
STU00678,Meera Vikram,19,Bangalore,37,27,67,98,55,70
STU00679,Kabir Meera,21,Delhi,97,59,49,5,89,23
STU00680,Ishaan Meera,20,Mumbai,29,59,54,47,91,7
STU00681,Kabir Neha,18,Mumbai,3,55,19,25,16,84
STU00682,Riya Ananya,18,Kolkata,39,23,83,49,51,72
STU00683,Ishaan Aarav,18,Mumbai,48,6,88,22,66,97
STU00684,Vikram Vikram,22,Delhi,69,40,42,62,17,80
STU00685,Kabir Ananya,22,Mumbai,23,47,89,6,95,19
STU00686,Ishaan Neha,18,Hyderabad,24,52,97,66,85,93
STU00687,Ananya Ishaan,20,Chennai,37,9,36,2,49,90
STU00688,Riya Riya,20,Kolkata,48,87,97,1,60,79
STU00689,Meera Neha,20,Kolkata,53,69,95,0,16,91
STU00690,Vikram Ananya,21,Kolkata,35,85,87,40,62,65
STU00691,Vikram Ishaan,22,Kolkata,30,99,57,42,58,93
STU00692,Kabir Ishaan,21,Kolkata,87,42,8,21,83,7
STU00693,Vikram Neha,20,Hyderabad,46,60,23,70,57,29
STU00694,Ananya Aarav,18,Mumbai,53,93,29,2,43,16
STU00695,Vikram Meera,18,Hyderabad,5,66,34,38,19,69
STU00696,Ananya Neha,22,Hyderabad,3,81,25,75,5,46
STU00697,Meera Kabir,21,Mumbai,12,31,89,16,54,90
STU00698,Ishaan Meera,22,Chennai,72,76,61,47,33,35
STU00699,Meera Ananya,19,Delhi,85,11,18,42,85,14
STU00700,Ananya Kabir,21,Chennai,80,7,72,29,89,65
STU00701,Ishaan Aarav,22,Chennai,48,45,21,61,93,15
STU00702,Ishaan Meera,20,Bangalore,49,25,50,13,42,85
STU00703,Kabir Ishaan,19,Kolkata,49,20,56,43,77,16
STU00704,Ananya Ishaan,20,Delhi,26,7,24,44,68,51
STU00705,Aarav Ananya,19,Delhi,77,22,100,13,91,78
STU00706,Ishaan Neha,22,Bangalore,51,94,74,6,21,70
STU00707,Kabir Neha,20,Chennai,40,36,46,58,94,38
STU00708,Kabir Vikram,20,Kolkata,74,55,13,15,30,20
STU00709,Riya Ishaan,22,Chennai,2,94,92,99,75,32
STU00710,Kabir Riya,19,Mumbai,92,84,86,29,71,56
STU00711,Ananya Aarav,20,Mumbai,85,47,33,27,57,60
STU00712,Neha Riya,21,Mumbai,38,59,61,97,1,1
STU00713,Aarav Aarav,21,Chennai,81,19,62,60,60,78
STU00714,Meera Meera,20,Chennai,39,56,9,54,25,53
STU00715,Aarav Riya,21,Hyderabad,20,56,2,49,52,54
STU00716,Riya Neha,21,Chennai,47,53,32,58,20,36
STU00717,Ananya Aarav,22,Bangalore,83,53,80,69,83,3
STU00718,Neha Kabir,20,Mumbai,70,83,43,77,17,12
STU00719,Kabir Riya,18,Mumbai,72,81,92,17,72,16
STU00720,Riya Ananya,21,Bangalore,64,13,81,60,57,36
STU00721,Ananya Meera,22,Kolkata,4,93,0,7,35,38
STU00722,Meera Kabir,20,Hyderabad,25,57,60,9,79,12
STU00723,Aarav Ananya,18,Bangalore,100,98,31,79,30,67
STU00724,Kabir Aarav,19,Bangalore,14,16,98,15,2,63
STU00725,Meera Riya,22,Mumbai,97,96,97,75,35,49
STU00726,Ananya Ananya,21,Delhi,14,28,67,20,32,96
STU00727,Aarav Ananya,22,Bangalore,37,72,96,65,93,12
STU00728,Kabir Kabir,18,Mumbai,6,42,49,83,18,21
STU00729,Riya Kabir,21,Hyderabad,86,69,3,28,73,74
STU00730,Vikram Vikram,18,Bangalore,17,43,58,33,94,38
STU00731,Aarav Ishaan,18,Delhi,14,53,11,57,12,53
STU00732,Aarav Riya,19,Hyderabad,89,34,20,74,84,45
STU00733,Ishaan Ananya,20,Mumbai,78,28,65,45,49,55
STU00734,Aarav Riya,19,Chennai,42,39,92,65,99,9
STU00735,Kabir Kabir,22,Delhi,4,45,34,64,23,41
STU00736,Ishaan Meera,22,Hyderabad,67,41,11,63,33,56
STU00737,Vikram Kabir,19,Chennai,18,98,49,57,29,46
STU00738,Ishaan Ananya,22,Delhi,40,74,66,57,9,3
STU00739,Vikram Kabir,22,Delhi,1,13,76,15,69,36
STU00740,Meera Riya,22,Hyderabad,84,29,23,82,51,53
STU00741,Neha Meera,22,Delhi,1,92,13,23,3,26
STU00742,Vikram Aarav,21,Kolkata,20,5,42,10,99,54
STU00743,Vikram Kabir,22,Kolkata,5,36,8,73,65,77
STU00744,Riya Kabir,20,Delhi,14,52,88,69,52,42
STU00745,Neha Riya,19,Mumbai,98,87,22,34,21,66
STU00746,Vikram Vikram,19,Kolkata,29,47,41,52,87,52
STU00747,Neha Aarav,20,Hyderabad,2,24,71,39,62,38
STU00748,Riya Aarav,20,Chennai,5,2,5,85,61,39
STU00749,Ananya Vikram,18,Delhi,56,28,43,12,41,12
STU00750,Vikram Aarav,21,Chennai,85,77,22,94,23,28
STU00751,Neha Ishaan,20,Delhi,83,36,52,60,84,74
STU00752,Aarav Aarav,20,Delhi,45,41,28,47,25,8
STU00753,Ananya Meera,20,Bangalore,14,36,93,5,85,57
STU00754,Meera Neha,22,Delhi,12,65,66,80,22,8
STU00755,Riya Ananya,21,Mumbai,5,27,38,74,67,0
STU00756,Meera Meera,19,Chennai,25,83,92,8,64,82
STU00757,Neha Aarav,19,Chennai,60,13,9,71,25,94
STU00758,Vikram Vikram,18,Mumbai,51,72,20,26,77,31
STU00759,Vikram Neha,21,Kolkata,34,17,47,85,73,51
STU00760,Meera Aarav,21,Chennai,94,73,41,25,39,44
STU00761,Riya Meera,21,Kolkata,48,6,67,72,54,7
STU00762,Kabir Aarav,18,Kolkata,36,26,17,98,36,23
STU00763,Riya Kabir,18,Hyderabad,38,26,52,100,26,2
STU00764,Meera Riya,22,Mumbai,41,16,12,23,97,54
STU00765,Ishaan Riya,22,Delhi,24,94,38,29,27,55
STU00766,Kabir Kabir,20,Kolkata,61,56,79,98,70,79
STU00767,Ananya Meera,21,Bangalore,60,36,8,24,56,52
STU00768,Meera Vikram,19,Bangalore,77,98,81,55,46,75
STU00769,Meera Vikram,18,Mumbai,9,35,64,13,28,91
STU00770,Ananya Meera,19,Hyderabad,62,47,39,54,91,18
STU00771,Vikram Riya,19,Hyderabad,23,65,27,72,73,32
STU00772,Ishaan Neha,18,Delhi,83,14,71,88,49,58
STU00773,Kabir Vikram,19,Bangalore,72,35,58,73,42,48
STU00774,Aarav Ananya,20,Mumbai,4,50,79,40,6,94
STU00775,Riya Riya,20,Delhi,92,60,63,75,100,54
STU00776,Ishaan Ananya,19,Kolkata,59,38,69,33,61,39
STU00777,Ananya Ishaan,21,Mumbai,56,30,80,26,42,79
STU00778,Kabir Ananya,20,Chennai,61,17,88,92,45,64
STU00779,Ananya Meera,18,Mumbai,38,50,6,37,98,7
STU00780,Meera Neha,19,Chennai,74,71,85,60,61,71
STU00781,Ishaan Ananya,22,Delhi,78,57,93,79,22,84
STU00782,Neha Ananya,20,Hyderabad,79,5,77,64,79,80
STU00783,Meera Riya,20,Delhi,28,64,63,50,61,97
STU00784,Riya Vikram,22,Kolkata,83,57,30,91,28,85
STU00785,Ishaan Neha,19,Bangalore,25,86,93,11,59,96
STU00786,Kabir Ishaan,22,Chennai,24,16,90,31,68,43
STU00787,Kabir Vikram,18,Kolkata,14,79,26,40,26,25
STU00788,Meera Ananya,20,Kolkata,82,32,4,0,88,56
STU00789,Meera Neha,19,Hyderabad,21,16,93,49,61,6
STU00790,Kabir Ishaan,22,Mumbai,29,10,75,20,9,57
STU00791,Meera Riya,19,Hyderabad,78,43,100,35,48,27
STU00792,Meera Riya,20,Hyderabad,65,53,18,34,3,46
STU00793,Vikram Riya,21,Chennai,89,30,30,74,44,87
STU00794,Kabir Kabir,21,Mumbai,92,47,92,87,32,56
STU00795,Meera Vikram,21,Bangalore,90,73,74,19,7,33
STU00796,Meera Kabir,22,Chennai,72,38,86,25,26,85
STU00797,Meera Riya,21,Bangalore,21,99,3,82,0,33
STU00798,Meera Aarav,19,Kolkata,20,20,93,45,63,73
STU00799,Ananya Neha,18,Bangalore,5,87,56,18,83,28
STU00800,Neha Meera,20,Kolkata,93,55,36,66,99,47
STU00801,Riya Neha,19,Delhi,57,89,33,84,36,9
STU00802,Riya Riya,22,Delhi,62,30,7,48,90,81
STU00803,Neha Kabir,22,Mumbai,21,15,43,55,89,27
STU00804,Vikram Meera,19,Chennai,39,80,29,12,65,48
STU00805,Aarav Vikram,21,Kolkata,48,43,35,29,29,71
STU00806,Ishaan Vikram,19,Delhi,11,17,55,5,19,91
STU00807,Vikram Neha,21,Hyderabad,43,74,35,19,96,64
STU00808,Kabir Vikram,22,Chennai,8,46,25,41,6,78
STU00809,Ishaan Neha,19,Delhi,41,16,48,46,33,12
STU00810,Aarav Ishaan,22,Mumbai,74,32,12,40,80,39
STU00811,Vikram Ishaan,21,Bangalore,92,39,86,62,99,48
STU00812,Aarav Ananya,21,Mumbai,71,56,51,47,16,42
STU00813,Kabir Aarav,20,Kolkata,40,9,32,43,10,68
STU00814,Kabir Aarav,22,Delhi,16,11,71,7,33,45
STU00815,Kabir Riya,18,Hyderabad,11,10,67,98,92,48
STU00816,Kabir Vikram,20,Delhi,100,60,94,69,53,78
STU00817,Riya Aarav,18,Delhi,62,59,49,38,4,36
STU00818,Aarav Vikram,18,Hyderabad,45,1,79,31,65,96
STU00819,Meera Neha,22,Delhi,46,84,56,89,92,21
STU00820,Neha Riya,21,Bangalore,56,65,100,61,33,5
STU00821,Ananya Ishaan,18,Delhi,51,64,28,100,25,50
STU00822,Meera Vikram,19,Kolkata,1,86,86,89,100,80
STU00823,Vikram Riya,19,Kolkata,7,80,58,89,5,1
STU00824,Vikram Vikram,22,Chennai,11,52,77,21,41,25
STU00825,Vikram Ishaan,19,Bangalore,19,73,53,86,28,10
STU00826,Meera Aarav,20,Chennai,34,17,88,0,57,51
STU00827,Kabir Vikram,22,Hyderabad,22,11,85,54,96,27
STU00828,Neha Meera,18,Mumbai,40,25,80,40,0,79
STU00829,Riya Ishaan,21,Kolkata,6,45,74,78,40,88
STU00830,Riya Ishaan,22,Hyderabad,79,40,89,48,53,54
STU00831,Neha Ishaan,21,Chennai,67,80,3,29,0,69
STU00832,Aarav Aarav,21,Delhi,68,47,22,51,19,2
STU00833,Riya Vikram,20,Chennai,78,1,60,12,71,80
STU00834,Meera Neha,19,Delhi,69,0,98,6,79,10
STU00835,Vikram Riya,21,Hyderabad,53,89,96,27,81,62
